IDENTIFIANT;NOM;VILLE;CODE POSTAL;SCORE;RESIDENCE;THEME 1;THEME 2;VISUEL EXPEDIA;LATITUDE;LONGITUDE;PAYS;ETOILES;DESCRIPTION
1175;Ibis Nantes Centre Tour Bretagne;Nantes;44000;30000;;;   ;http://media.expedia.com/hotels/1000000/10000/1200/1175/1175_38_b.jpg;47.218971252441406;-1.5607600212097168;FRA;3.0;"Cet hôtel se trouve à Nantes. <br /><br />Place Royale (0;5 km) • Passage Pommeraye (0;6 km) • Cathédrale de Nantes (0;7 km) • Château des ducs de Bretagne (0;8 km) • Jardin des Plantes (1;3 km)."
3775191;Château de Cop-Choux;Mouzeil;44850;100;;Hotel de charme, Hotel romantique;de charme, romantisme;http://media.expedia.com/hotels/4000000/3780000/3775200/3775191/3775191_5_b.jpg;47.433746337890625;-1.2944560050964355;FRA;0.0;"A proximité des  vignobles de la Loire; le Château  de Cop-Choux est un havre de paix dans le pittoresque village de Mouzeil. Ce petit  hôtel accueillant 4 étoiles  est une perle rare; alliant charme intemporel; accueil chaleureux et cuisine française raffinée dans un cadre paisible et verdoyant au nord-est de Nantes; dans la Loire-Atlantique; et à moins d'une heure de route d'Angers.      Niché dans un parc de 18 hectares; le Château de Cop-Choux; un ancien  château du XVIIIe siècle  soigneusement restauré; offre un cadre exclusif plein de charme et de magie; et un hébergement de luxe dans 5 chambres au décor personnalisé donnant sur les verts alentours; l'idéal pour un week-end au calme.      Vos papilles apprécieront les succulentes spécialités de la table d'hôtes du Château de Cop-Choux; et vous pourrez profiter pendant vos loisirs de la piscine et du court de tennis.      Et pour vos événements privés; le château vous propose également des services de restauration et des salons confortables."
1053400;Sejours & Affaires Nantes Ducs de Bretagne;Nantes;44000;100;OUI;Hotel famille;   ;http://media.expedia.com/hotels/2000000/1060000/1053400/1053400/1053400_30_b.jpg;47.21377182006836;-1.5452300310134888;FRA;0.0;"Idéalement située à Nantes  à proximité du centre ville; du centre des congrès et de la gare ; la résidence Duc de Bretagne est l'endroit idéal pour votre séjour dans la région; que ce soit pour partir à sa découverte ou pour des raisons professionnelles.       La propriété possède une cafétéria; un ascenseur; une laverie et un parking privé. Le ménage peut être effectué sur demande et les animaux sont les bienvenus dans l'établissement."
1496034;Appart'City Nantes Cité des Congrès;Nantes;44000;100;OUI;Hotel famille;;http://media.expedia.com/hotels/2000000/1500000/1496100/1496034/1496034_9_b.jpg;47.21445846557617;-1.546090006828308;FRA;0.0;"<LI>Ce complexe moderne est composé de plusieurs immeubles situés à moins d'un kilomètre de la vieille ville et du Château des Ducs historique. </LI><br><br><LI>Les appartements aux couleurs claires et aux tissus à motifs sont tous équipés d'un coin cuisine et de la télévision par satellite. </LI><br><br><LI>Le complexe offre un accès Internet sans fil public; ainsi qu'un parking couvert et surveillé. </LI><br><br>"
1155000;Appart'City Nantes Quais de Loire;Nantes;44100;30000;OUI;Hotel famille;;http://media.expedia.com/hotels/2000000/1160000/1155000/1155000/1155000_19_b.jpg;47.2097282409668;-1.5672099590301514;FRA;3.0;"<LI>Ce superbe complexe situé dans des jardins se trouve dans un quartier résidentiel de Nantes; en face d'un arrêt de tram et à moins de deux kilomètres du centre. </LI><br><br><LI>Les appartements présentent un décor bleu et blanc et des meubles en bois sombre. Tous sont dotés d'une kitchenette et d'un accès sans fil à Internet.</LI><br><br><LI>Vous pourrez profiter du centre de fitness voisin pour rester en forme et consulter le personnel polyglotte sur les sites à ne pas manquer à Nantes. </LI><br><br>"
1510714;Adagio Access Nantes La Beaujoire;Nantes;44300;100;OUI;Hotel famille;   ;http://media.expedia.com/hotels/2000000/1520000/1510800/1510714/1510714_53_b.jpg;47.260047912597656;-1.4980449676513672;FRA;0.0;"Citéa est situé à nantes; au centre du Technoparc; près du stade et du parc des expositions de la Beaujoire et à proximité de Nantes Technopoles. Pour vous simplifier la vie; vous aurez à votre disposition une salle de petit déjeuner; une piscine extérieure; un accès Internet Haut Débit gratuit et des parkings. La réception est ouverte du lundi au vendredi de 7h30 à 21h00.  Les samedis; dimanches les jours fériés de 8h00 à 12h00 et de 14h00 à 18h00."
2860502;City Residence Nantes Beaujoire;Nantes;44300;100;OUI;Hotel famille;   ;http://media.expedia.com/hotels/3000000/2870000/2860600/2860502/2860502_1_b.jpg;47.253719329833984;-1.5142799615859985;FRA;0.0;"Cet appartement se trouve à Nantes (Stade de la Beaujoire). <br /><br />Stade de la Beaujoire (1 km) • Parc des Expositions de Nantes La Beaujoire (1;3 km) • Parc du Grand-Blottereau (2;7 km) • Jardin des Plantes (4;3 km) • Cathédrale de Nantes (4;8 km)"
27265;Mercure Ile De Nantes;Nantes;44200;15000;;;   ;http://media.expedia.com/hotels/1000000/30000/27300/27265/27265_117_b.jpg;47.206871032714844;-1.5292500257492065;FRA;4.0;"Cet hôtel se trouve à Nantes. <br /><br />Hôpital Saint-Jacques (1;3 km) • Jardin des Plantes (1;9 km) • Château des ducs de Bretagne (1;9 km) • Cathédrale de Nantes (2;1 km) • Passage Pommeraye (2;4 km)."
6975117;Hôtel-Restaurant les Sablons;PORNIC;44210;20000;;;;http://media.expedia.com/hotels/7000000/6980000/6975200/6975117/6975117_18_b.jpg;47.11312484741211;-2.134596109390259;FRA;2.0;"Cet hôtel de Pornic se trouve près de la plage. <br /><br />Tharon-Plage (6;3 km) • Galerie d'art La côte de jade (6;4 km) • Chapelle de Sainte Anne de Tharon (6;5 km) • Plage de La Bernerie-en-Retz (8;3 km) • Église de La Bernerie-en-Retz (8;3 km)"
2524589;Hôtel des Trois Marchands;Nantes;44000;30000;;;;http://media.expedia.com/hotels/3000000/2530000/2524600/2524589/2524589_13_b.jpg;47.218101501464844;-1.5562599897384644;FRA;3.0;"Situé dans un vieil édifice datant du 16ème siècle; l'hôtel des Trois Marchands est un  hôtel de charme au centre-ville de Nantes ; à proximité du château et la cathédrale.      Les hôtes pourront se détendre dans ce paisible et agréable  hôtel au centre de Nantes . Les services comprennent un parking privé; l'accès Internet Wi-Fi et la TV satellite. L'hôtel des Trois Marchands est un hôtel familial depuis 60 ans."
890318;Quintessia-Resort;Orvault;44700;15000;;;;http://media.expedia.com/hotels/1000000/900000/890400/890318/890318_125_b.jpg;47.2598991394043;-1.5890400409698486;FRA;4.0;"L'hôtel Domaine d'Orvault; situé à Orvault; près de Nantes; vous accueille dans une demeure charmante.  Les services offerts incluent centre bien-être avec piscine chauffée et cuisine raffinée."
4514874;Villa des Marais;La Chevroliere;44118;30000;;;;http://media.expedia.com/hotels/5000000/4520000/4514900/4514874/4514874_28_b.jpg;47.08212661743164;-1.5622479915618896;FRA;3.0;"Cet hôtel se trouve à La Chevrolière. <br /><br />Hôpital Saint-Jacques (12;9 km) • Musée Jules Verne (13;4 km) • Passage Pommeraye (14;6 km) • Château des ducs de Bretagne (14;9 km) • Cathédrale de Nantes (15;2 km)"
1182763;ibis Styles Nantes Centre Place Graslin;Nantes;44000;30000;;; de charme ;http://media.expedia.com/hotels/2000000/1190000/1182800/1182763/1182763_13_b.jpg;47.21501922607422;-1.560349941253662;FRA;3.0;" <li>Occupant une ancienne résidence du XIX<SUP>e</SUP> siècle sur une rue paisible; cet hôtel se trouve à 300 mètres du passage historique Pommeraye et à proximité des commerces. <p><li>Les chambres sont décorées de tissus aux couleurs vives et sont toutes dotées d'une connexion à Internet par téléphone et de la télévision par satellite à écran plat. <p><li>Les prestations incluent une galerie d'art dans le hall de l'hôtel. La réception est ouverte 24 heures sur 24 et un accès sans fil à Internet est disponible dans toutes les zones communes."
2560891;Best Western Plus Hotel de la Regate;Nantes;44300;35000;;Hotel de charme, Hotel romantique;de charme, romantisme;http://media.expedia.com/hotels/3000000/2570000/2560900/2560891/2560891_12_b.jpg;47.29369354248047;-1.526286005973816;FRA;3.0;"Cet hôtel se trouve en bord de fleuve. <br /><br />Atlanpole (0;6 km) • Golf de Carquefou (2;9 km) • Parc des Expositions de Nantes La Beaujoire (3;9 km)"
83035;Hotel Amiral;Nantes;44000;25000;;Hotel design;   ;http://media.expedia.com/hotels/1000000/90000/83100/83035/83035_30_b.jpg;47.21397018432617;-1.5626399517059326;FRA;2.0;"Cet hôtel se trouve au cœur de Nantes. <br /><br />Théâtre Graslin (0;1 km) • Passage Pommeraye (0;2 km) • Cathédrale de Nantes (1 km) • Château des ducs de Bretagne (1 km)"
1631;Mercure Nantes Centre quicky.model.Gare;Nantes;44000;15000;;Hotel design;   ;http://media.expedia.com/hotels/1000000/10000/1700/1631/1631_162_b.jpg;47.21588897705078;-1.5425610542297363;FRA;4.0;"Cet hôtel est situé en centre-ville. <br /><br />Centre des congrès de Nantes (0;3 km) • Jardin des Plantes (0;5 km) • Château des ducs de Bretagne (0;6 km) • Cathédrale de Nantes (0;7 km) • Passage Pommeraye (1;3 km)."
987069;Hotel De France Nantes;Nantes;44000;30000;;; de charme ;http://media.expedia.com/hotels/1000000/990000/987100/987069/987069_30_b.jpg;47.21335983276367;-1.5615099668502808;FRA;3.0;"Cet hôtel se trouve à Nantes. <br /><br />Théâtre Graslin (0;1 km) • Passage Pommeraye (0;1 km) • Château des ducs de Bretagne (0;9 km) • Cathédrale de Nantes (0;9 km) • Jardin des Plantes (1;5 km)."
106624;INTER-HOTEL Grand Hotel de Nantes;Nantes;44000;20000;;;   ;http://media.expedia.com/hotels/1000000/110000/106700/106624/106624_46_b.jpg;47.21244812011719;-1.5602099895477295;FRA;2.0;"Cet hôtel se trouve à Nantes. <br /><br />Passage Pommeraye (0;1 km) • Château des ducs de Bretagne (0;9 km) • Cathédrale de Nantes (0;9 km) • Jardin des Plantes (1;5 km) • Musée Jules Verne (1;8 km)."
3799516;Hotel De la Poste;Piriac-sur-Mer;44420;20000;;;;http://media.expedia.com/hotels/4000000/3800000/3799600/3799516/3799516_21_b.jpg;47.37942886352539;-2.5466830730438232;FRA;2.0;"Ancien relais de poste; c'est un bâtiment de style retro; très fleuri et dans un décor mis au goût du jour en 203 par la nouvelle équipe; qui accueille la clientèle pour un séjour dans une station plage et pêche; pleine de charme. Son activité saisonnière dans ce site de renom lui permet de vous offrir des """"fraîcheurs de mer"""" et des spécialités de poissons. La terrasse aménagée permet une pause pour déguster des glaces à toute heure."
1195617;Brit Hotel Nantes Beaujoire - L'Amandine;Nantes;44300;30000;;;   ;http://media.expedia.com/hotels/2000000/1200000/1195700/1195617/1195617_23_b.jpg;47.254608154296875;-1.5296200513839722;FRA;3.0;"<LI>Installé dans le quartier des affaires; cet hôtel moderne se trouve face au stade de La Beaujoire; à quinze kilomètres des vignobles du Muscadet. </LI><br><br><LI>Les chambres aux couleurs neutres et aux tissus à motifs sont équipées de la télévision et d'un accès Internet. </LI><br><br><LI>Vous pourrez déguster des spécialités de poisson françaises dans le restaurant à l'ambiance décontractée et vous détendre avec un verre de vin au bar. </LI><br><br>"
3799347;Beaujoire Hotel;Nantes;44300;20000;;;;http://media.expedia.com/hotels/4000000/3800000/3799400/3799347/3799347_29_b.jpg;47.257808685302734;-1.5294400453567505;FRA;2.0;"Un hôtel ** calme; dans un quartier résidentiel mais seulement à 10 minutes du centre ville; 100 mètres des entrées du Parc Expo et du stade de la Beaujoire; proche des grandes écoles; de la clinique Jules Vernes; de Nant’est Entreprise et à 20 minutes de l’aéroport Nantes Atlantique; le BEAUJOIRE HOTEL est idéalement situé pour être le point de départ de nombreuses destinations et étapes . Les 47 chambres et les parties communes ont été entièrement rénovées afin de vous proposer plus de confort . Elles vous offrent une décoration contemporaine et chaleureuse ; l’atmosphère est au cocooning  par des couleurs douces et reposantes ; c’est aussi pourquoi elles sont; dorénavant; toutes non fumeur . Notre restaurant climatisé  vous propose une cuisine élaborée à base de produits du terroir. Au programme des séjours d'affaires ou réunions de famille; 3 salles de séminaires climatisées équipées de matériel adapté à tout type de réunion."
7521035;Voyage Désirable - La Cabane Du Capitaine Nemo;Nantes;44000;100;;;;http://media.expedia.com/hotels/8000000/7530000/7521100/7521035/7521035_6_b.jpg;47.21678924560547;-1.5531580448150635;FRA;0.0;"Cet appart'hôtel est situé en centre-ville. <br /><br />Cathédrale de Nantes (0;2 km) • Château des ducs de Bretagne (0;2 km) • Le Lieu Unique (0;5 km) • Passage Pommeraye (0;6 km) • Jardin des Plantes (0;8 km)"
7521022;Voyage Desirable - La Nuit;Nantes;44000;30000;;;;http://media.expedia.com/hotels/8000000/7530000/7521100/7521022/7521022_1_b.jpg;47.20857620239258;-1.5690449476242065;FRA;3.0;"Cet établissement est situé dans le quartier historique. <br /><br />Eglise Notre-Dame de Bon Port (0;2 km) • Mémorial de l'abolition de l'esclavage (0;4 km) • Machines de l'Ile de Nantes (0;5 km) • Passage Pommeraye (0;9 km) • Musée Jules Verne (1 km)"
7521008;Voyage Désirable - Vingt Mille Lieues Sous Les Mers;Nantes;44000;30000;;;;http://media.expedia.com/hotels/8000000/7530000/7521100/7521008/7521008_5_b.jpg;47.21806716918945;-1.5461479425430298;FRA;3.0;"Cet appartement se trouve au cœur de Nantes. <br /><br />Musée des Beaux-Arts (0;1 km) • Jardin des Plantes (0;3 km) • Château des ducs de Bretagne (0;4 km) • Cathédrale de Nantes (0;4 km) • Passage Pommeraye (1;1 km)."
7521068;Voyage Desirable - Le Voyage Extraordinaire;Nantes;44000;30000;;;;http://media.expedia.com/hotels/8000000/7530000/7521100/7521068/7521068_11_b.jpg;47.20854187011719;-1.5689870119094849;FRA;3.0;"Cet appartement se trouve à Nantes. <br /><br />Eglise Notre-Dame de Bon Port (0;2 km) • Passage Pommeraye (0;9 km) • Musée Jules Verne (1 km) • Château des ducs de Bretagne (1;7 km) • Cathédrale de Nantes (1;7 km)."
7521075;Voyage Desirable - De la Terre a la Lune;Nantes;44000;100;;;;http://media.expedia.com/hotels/8000000/7530000/7521100/7521075/7521075_7_b.jpg;47.208580017089844;-1.5689669847488403;FRA;0.0;"Cet appartement se trouve à Nantes. <br /><br />Eglise Notre-Dame de Bon Port (0;2 km) • Passage Pommeraye (0;9 km) • Musée Jules Verne (1 km) • Château des ducs de Bretagne (1;7 km) • Cathédrale de Nantes (1;7 km)."
1276604;Brit Hotel Nantes St Herblain - Le Kerann;Saint-Herblain;44805;30000;;;   ;http://media.expedia.com/hotels/2000000/1280000/1276700/1276604/1276604_35_b.jpg;47.23360824584961;-1.6525800228118896;FRA;3.0;"<LI>Hôtel moderne situé à 10 kilomètres du Château des Ducs de Bretagne; une forteresse datant du XVe siècle; et du safari-parc africain.</LI><br><br><LI>Dans les chambres caractérisées par une décoration et un mobilier modernes et clairs; vous trouverez télévision; articles de toilette offerts; bureau et accès à Internet.</LI><br><br><LI>En fin de journée; vous pourrez savourer votre repas au restaurant ou le commander auprès du service d'étage; ou encore vous détendre autour d'un verre au bar.</LI><br><br>"
2865;Mercure La Baule Majestic;La Baule-Escoublac;44500;15000;;Hotel Bord de mer;   ;http://media.expedia.com/hotels/1000000/10000/2900/2865/2865_112_b.jpg;47.28038024902344;-2.4080400466918945;FRA;4.0;"Cet hôtel est situé en centre-ville. <br /><br />Notre-Dame de La Baule (0;9 km) • Plage de La Baule (1;1 km) • Casino de Pornichet (4;8 km) • Centre de thalassothérapie Daniel Jouvance (5;1 km) • Hippodrome de Pornichet-La Baule (6 km)"
4636399;Sozo Hotel;Nantes;44000;15000;;;;http://media.expedia.com/hotels/5000000/4640000/4636400/4636399/4636399_15_b.jpg;47.22052001953125;-1.5418000221252441;FRA;4.0;"Cet hôtel est situé en centre-ville. <br /><br />Jardin des Plantes (0;2 km) • Cathédrale de Nantes (0;8 km) • Château des ducs de Bretagne (0;8 km) • Passage Pommeraye (1;6 km) • Musée des Beaux-Arts (0;4 km)."
4916867;Hôtel Duquesne;Nantes;44000;20000;;;;http://media.expedia.com/hotels/5000000/4920000/4916900/4916867/4916867_23_b.jpg;47.21881103515625;-1.556954026222229;FRA;2.0;"Cet hôtel est situé en centre-ville. <br /><br />Cathédrale de Nantes (0;4 km) • Château des ducs de Bretagne (0;6 km) • Passage Pommeraye (0;6 km) • Jardin des Plantes (1 km) • Musée Jules Verne (2;5 km)."
1629214;Premiere Classe Nantes est - Saint Sebastien sur Loire;Saint-Sebastien-sur-Loire;44230;100;;;   ;http://media.expedia.com/hotels/2000000/1630000/1629300/1629214/1629214_14_b.jpg;47.211639404296875;-1.4871900081634521;FRA;0.0;"Cet hôtel se trouve à Saint-Sébastien-sur-Loire. <br /><br />Parc du Grand-Blottereau (2;7 km) • Jardin des Plantes (4;4 km) • Château des ducs de Bretagne (4;8 km)"
1068936;Résidence Maeva Le Hameau du Golf;Pornic;44210;30000;OUI;Hotel famille;golf;http://media.expedia.com/hotels/2000000/1070000/1069000/1068936/1068936_12_b.jpg;47.120941162109375;-2.121445894241333;FRA;3.0;"<LI>Construite le long d'un parcours de golf; cette résidence conçue pour les familles se trouve à proximité de 13 plages sur la Côte Atlantique bretonne. </LI><br><br><LI>Les appartements et cottages sont tous dotés d'une kitchenette entièrement équipée et d'une terrasse avec mobilier de jardin. </LI><br><br><LI>Vous pourrez bénéficier d'une piscine découverte en saison et de tarifs préférentiels pour le parcours de golf et le centre de remise en forme situé à proximité. </LI><br><br>"
5773993;Résidence Pierre & Vacances Le Domaine du Bois de la Grée;Pornichet;44380;30000;OUI;Hotel famille;de charme;http://media.expedia.com/hotels/6000000/5780000/5774000/5773993/5773993_13_b.jpg;47.263450622558594;-2.3134939670562744;FRA;3.0;"Cette résidence se trouve à Pornichet. <br /><br />Hippodrome de Pornichet-La Baule (1;6 km) • Centre de thalassothérapie Daniel Jouvance (2;3 km) • Casino de Pornichet (2;6 km) • Plage de La Baule (6;4 km) • Notre-Dame de La Baule (6;6 km)"
3637335;Normandy;Pornichet;44380;20000;;;;http://media.expedia.com/hotels/4000000/3640000/3637400/3637335/3637335_1_b.jpg;47.26970672607422;-2.344691038131714;FRA;2.0;"De mi-février à mi-novembre; le charmant  Hôtel Normandy au bon rapport qualité-prix  vous accueille à  Pornichet-La Baule; en Bretagne Sud ; dans le Finistère.      Dans les murs d'une  maison à colombages historique  en style traditionnel normand; l'Hôtel Citotel Normandy est à quelques minutes de marche du casino et des installations de thalassothérapie de Pornichet; ce qui en fait une base idéale pour les touristes et les vacanciers souhaitant partir à la découverte des Côtes d'Armor; sans se ruiner.      Chacune des 21 chambres décorées de façon individuelle de l'Hôtel Citotel Normandy offre une atmosphère unique; vous garantissant un  séjour romantique à la Baule . Des chambres triples et quadruples sont également disponibles; parfaites pour vos vacances en famille au Pornichet; ou un week-end touristique entre amis dans les Côtes d'Armor."
975610;Résidence Maeva Les Océanes;Pornichet;44380;100;OUI;Hotel famille;   ;http://media.expedia.com/hotels/1000000/980000/975700/975610/975610_15_b.jpg;47.264625549316406;-2.3446919918060303;FRA;0.0;"<LI>Ce complexe de 112 appartements qui donnent sur la plage se trouve à côté du centre de thalassothérapie dans la station balnéaire animée de Pornichet. </LI><br><br><LI>Les appartements dotés d'un balcon meublé; dont certains donnent sur la mer; disposent d'une kitchenette entièrement équipée et d'une salle de bains privée. </LI><br><br><LI>Vous bénéficierez d'une réduction sur les soins esthétiques au centre de thalassothérapie voisin; pour lequel vous disposez d'un accès privé et direct. </LI><br><br>"
2532614;Domaine de Sainte-Marguerite;Pornichet;44380;15000;OUI;Hotel famille;   ;http://media.expedia.com/hotels/3000000/2540000/2532700/2532614/2532614_10_b.jpg;47.24470520019531;-2.306087017059326;FRA;4.0;"Cette résidence se trouve face à la mer. <br /><br />Hippodrome de Pornichet-La Baule (2;8 km) • Centre de thalassothérapie Daniel Jouvance (3;6 km) • Casino de Pornichet (4 km) • Plage de La Baule (7;8 km) • Notre-Dame de La Baule (8;1 km)"
1280397;Residence Ker Juliette;Pornichet;44380;30000;OUI;Hotel famille;   ;http://media.expedia.com/hotels/2000000/1290000/1280400/1280397/1280397_58_b.jpg;47.24589157104492;-2.315609931945801;FRA;3.0;"<LI>Cet établissement est entouré de jardins paysagers dominant l'océan; dans la ville historique côtière de Pornichet. </LI><br><br><LI>Les chambres; suites et appartements modernes sont décorés de teintes marines et donnent sur une terrasse ou un balcon meublés.</LI><br><br><LI>Vous pourrez prendre l'apéritif en plein air et vous promener dans les jardins; ou encore faire vos brasses dans la piscine chauffée en plein air.</LI><br><br>"
2525313;Hôtel Saint-Christophe;La Baule-Escoublac;44500;30000;;;;http://media.expedia.com/hotels/3000000/2530000/2525400/2525313/2525313_57_b.jpg;47.283668518066406;-2.396199941635132;FRA;3.0;"Le charmant hôtel LOGIS Saint-Christophe et restaurant à La Baule se trouve dans un paisible cadre à côté de la plage; d'une variété d'attractions touristiques et de diverses nombreuses activités; une excellente destination pour les vacances en famille en Bretagne ou dans le Pays de la Loire.  Cet charmant hôtel Logis de 3 cheminées n'offre pas uniquement des services pour les familles avec les enfants; mais également pour les professionnels en voyage d'affaires en Loire-Atlantique.  L'hôtel LOGIS Saint-Christophe à La Baule accepte les animaux domestiques et propose un grand confort; des services attentionnés; un vaste jardin; une aire de jeux extérieure pour enfants; des installations pour les réunions et les banquets; une connexion Internet Wi-Fi et parking."
2521738;Les Chaumières du Lac;Saint-Lyphard;44410;30000;;;;http://media.expedia.com/hotels/3000000/2530000/2521800/2521738/2521738_17_b.jpg;47.39923858642578;-2.304887056350708;FRA;3.0;"Cet hôtel se trouve à Saint-Lyphard. <br /><br />Monkey Forest Aventures & Loisirs (5;3 km) • Parc naturel régional de Brière (8;2 km) • Plage de La Baule (14;6 km) • Notre-Dame de La Baule (14;6 km)"
1452338;Club Belambra Batz sur Mer Les Salines;Batz-sur-Mer;44740;20000;;;;http://media.expedia.com/hotels/2000000/1460000/1452400/1452338/1452338_4_b.jpg;47.27941131591797;-2.483680009841919;FRA;2.0;"<LI>Ce village de vacances côtier moderne se trouve entre La Baule et Le Croisic dans le sud de la Bretagne; à 400 mètres de la plage. </LI><br><br><LI>Les appartements au décor simple carrelés sont dotés d'une kitchenette et d'une salle de douche dans chaque chambre. </LI><br><br><LI>Vous pourrez profiter d'une piscine en plein air chauffée; de deux courts de tennis et d'un terrain multisports; ainsi que de programmes d'activités pour tous les âges. </LI><br><br>"
3605817;Couett'hôtel Pornichet;Pornichet;44380;100;;;;http://media.expedia.com/hotels/4000000/3610000/3605900/3605817/3605817_11_b.jpg;47.2575798034668;-2.3048300743103027;FRA;0.0;"Situé à mi-chemin entre Guérandes et Saint-Nazaire; en  Bretagne Sud; l'Hôtel 2 étoiles  L'auberge everHôtel Pornichet offre un excellent rapport qualité-prix dans la ZAC de Pornichet; ce qui en fait une base parfaite pour les personnes en voyage d'affaires et les touristes. Vous pourrez rejoindre aisément par la route les  célèbres marais salants de Guérande ; les plages de La Baule ou vous promener dans le Parc national de La Brière.      L'Hôtel L'Auberge everHôtel Pornichet dispose d'une gamme de  chambres modernes  avec accès Internet ADSL gratuit et tous les équipements du confort moderne.        Son restaurant vous accueille chaque matin autour d'un copieux petit déjeuner buffet; la meilleure façon de commencer la journée avant une réunion ou une excursion à la découverte des villes côtières de la Loire-Atlantique. Pour vos  déjeuners d'affaires et banquets  ou dîners informels; le restaurant est ouvert tous les jours sauf le dimanche de midi à 14h00 et de 19h00 à 22h00."
2155862;Le Régent Hotel & Spa;Pornichet;44380;30000;;Hotel Spa;bien-etre  ;http://media.expedia.com/hotels/3000000/2160000/2155900/2155862/2155862_29_b.jpg;47.26953887939453;-2.350759983062744;FRA;3.0;"Cet hôtel est situé en centre-ville. <br /><br />Casino de Pornichet (0;4 km) • Centre de thalassothérapie Daniel Jouvance (0;7 km) • Hippodrome de Pornichet-La Baule (1;6 km)"
975614;Escale Oceania Pornichet - La Baule;Pornichet;44380;30000;;;;http://media.expedia.com/hotels/1000000/980000/975700/975614/975614_14_b.jpg;47.26057052612305;-2.3396999835968018;FRA;3.0;"<LI>Cet établissement est situé dans le centre de la station balnéaire de Pornichet; en face du marché couvert et à 30 mètres de la plage de sable fin. </LI><br><br><LI>Les chambres modernes et lumineuses sont dotées de la télévision par satellite et d'une salle de bains. Les suites comportent un salon indépendant et une cuisine. </LI><br><br><LI>Vous pourrez siroter un verre au bar ou savourer des spécialités régionales au restaurant climatisé.</LI><br><br>"
2469386;Villa Flornoy;Pornichet;44380;30000;;; de charme ;http://media.expedia.com/hotels/3000000/2470000/2469400/2469386/2469386_9_b.jpg;47.264198303222656;-2.338905096054077;FRA;3.0;"Cet hôtel se trouve en centre-ville; près de la plage. <br /><br />Centre de thalassothérapie Daniel Jouvance (0;4 km) • Hippodrome de Pornichet-La Baule (0;5 km) • Casino de Pornichet (0;7 km) • Plage de La Baule (4;6 km) • Notre-Dame de La Baule (4;8 km)"
9461;Ibis La Baule Pornichet Plage;Pornichet;44380;30000;;;   ;http://media.expedia.com/hotels/1000000/10000/9500/9461/9461_61_b.jpg;47.26539611816406;-2.345160961151123;FRA;3.0;"Cet hôtel de Pornichet est situé près de la plage. <br /><br />Centre de thalassothérapie Daniel Jouvance (0;1 km) • Casino de Pornichet (0;2 km) • Hippodrome de Pornichet-La Baule (1 km)"
447651;Castel Marie Louise;La Baule-Escoublac;44500;15000;;Hotel Bord de mer, Hotel de luxe;   ;http://media.expedia.com/hotels/1000000/450000/447700/447651/447651_70_b.jpg;47.281368255615234;-2.4077699184417725;FRA;5.0;"Cet hôtel de luxe est situé à La Baule-Escoublac. <br /><br />Notre-Dame de La Baule (0;9 km) • Plage de La Baule (1;1 km) • Casino de Pornichet (4;9 km) • Centre de thalassothérapie Daniel Jouvance (5;2 km) • Hippodrome de Pornichet-La Baule (6 km)"
5294816;Seven Urban Suites Nantes Centre;Nantes;44200;15000;;;;http://media.expedia.com/hotels/6000000/5300000/5294900/5294816/5294816_46_b.jpg;47.20781326293945;-1.5392210483551025;FRA;4.0;"Cette résidence se trouve en centre-ville; près de l'aéroport. <br /><br />Centre des congrès de Nantes (0;7 km) • Hôpital de l'Hôtel-Dieu (1;2 km) • Hôpital Saint-Jacques (1;2 km) • Château des ducs de Bretagne (1;3 km) • Jardin des Plantes (1;5 km)."
3991513;Hotel Akwaba;Ancenis;44150;20000;;;;http://media.expedia.com/hotels/4000000/4000000/3991600/3991513/3991513_10_b.jpg;47.37110900878906;-1.1773509979248047;FRA;2.0;"Le Brit Hôtel Akwaba est situé dans le centre d'Ancenis et propose un hébergement confortable avec des équipements modernes dans un cadre contemporain. Il vous accueille 24 heures sur 24.  Le Brit Hôtel Akwaba propose des chambres tout confort. Elles sont toutes équipées d'une salle de bains privative avec sèche-cheveux; d'un accès Wi-Fi gratuit; et d'une télévision à écran plat avec chaînes satellite et Canal +.  Commencez la journée avec le délicieux buffet petit-déjeuner avant une journée de travail ou de découverte de la région. Plus tard; vous pourrez vous détendre avec un verre au bar ou prendre place au restaurant de l'hôtel: """"La Route du Soleil"""". Profitez de votre séjour!  Le Brit Hôtel Akwaba dispose également de 2 salles de conférence avec lumière naturelle; idéale pour les réunions d'affaires ou séminaires; et d'un parking privé gratuit."
3991507;La Ferrière;Chateaubriant;44110;100;;;;http://media.expedia.com/hotels/4000000/4000000/3991600/3991507/3991507_1_b.jpg;47.698158264160156;-1.3819650411605835;FRA;0.0;"La Ferrière est un  hôtel 3 étoiles à Châteaubriant . Base idéale pour visiter la ville; il se trouve à proximité du célèbre Château de Châteaubriant; ainsi que de la Carrière des Fusillés; d'un bowling; d'un cinéma; d'une piscine municipale; et d'une piste de course.       Le restaurant propose une cuisine créative inspirée par la cuisine traditionnelle française; et l'hôtel offre le lieu parfait pour des réunions d'affaires avec 4 salles de réunion lumineuses et spacieuses pouvant accueillir de 8 à 200 personnes. Toutes sont équipées de l'accès Internet filaire et Wi-Fi; écran; rétroprojecteur; et  paper board ."
